"filename" "ftime" "timetext" "winddir" "windspeed" "gust10m" 0
"4Sep2000_15.tab" 5/9/2000 07:00:00 "05/06" "S" 17 1
"4Sep2000_15.tab" 5/9/2000 10:00:00 "05/09" "S" 18 1
"4Sep2000_15.tab" 5/9/2000 13:00:00 "05/12" "S" 18 1
"4Sep2000_15.tab" 5/9/2000 16:00:00 "05/15" "S" 19 1
"4Sep2000_15.tab" 5/9/2000 19:00:00 "05/18" "SSW" 20 1
"4Sep2000_15.tab" 5/9/2000 22:00:00 "05/21" "SW" 12 1
"4Sep2000_15.tab" 6/9/2000 01:00:00 "06/00" "WSW" 10 1
"4Sep2000_15.tab" 6/9/2000 04:00:00 "06/03" "WSW" 7 1
"4Sep2000_15.tab" 6/9/2000 07:00:00 "06/06" "S" 5 1
"4Sep2000_15.tab" 6/9/2000 10:00:00 "06/09" "SE" 10 1
"4Sep2000_15.tab" 6/9/2000 13:00:00 "06/12" "SE" 18 1
"4Sep2000_15.tab" 6/9/2000 16:00:00 "06/15" "SE" 20 1
"4Sep2000_15.tab" 6/9/2000 19:00:00 "06/18" "SE" 20 1
"4Sep2000_15.tab" 6/9/2000 22:00:00 "06/21" "SE" 17 1
"4Sep2000_15.tab" 7/9/2000 01:00:00 "07/00" "SE" 16 1
"4Sep2000_15.tab" 7/9/2000 04:00:00 "07/03" "SSE" 14 1
"4Sep2000_15.tab" 7/9/2000 07:00:00 "07/06" "S" 13 1
"4Sep2000_15.tab" 7/9/2000 10:00:00 "07/09" "S" 17 1
"4Sep2000_15.tab" 7/9/2000 13:00:00 "07/12" "S" 27 1
"4Sep2001_04.tab" 4/9/2001 07:00:00 "04/06" "N" 22 1
"4Sep2001_04.tab" 4/9/2001 10:00:00 "04/09" "N" 20 1
"4Sep2001_04.tab" 4/9/2001 13:00:00 "04/12" "N" 18 1
"4Sep2001_04.tab" 4/9/2001 16:00:00 "04/15" "NNW" 16 1
"4Sep2001_04.tab" 4/9/2001 19:00:00 "04/18" "NNW" 14 1
"4Sep2001_04.tab" 4/9/2001 22:00:00 "04/21" "W" 12 1
"4Sep2001_04.tab" 5/9/2001 01:00:00 "05/00" "SW" 8 1
"4Sep2001_04.tab" 5/9/2001 04:00:00 "05/03" "SW" 16 1
"4Sep2001_04.tab" 5/9/2001 07:00:00 "05/06" "WSW" 20 1
"4Sep2001_04.tab" 5/9/2001 10:00:00 "05/09" "WSW" 26 1
"4Sep2001_04.tab" 5/9/2001 13:00:00 "05/12" "WSW" 16 1
"4Sep2001_04.tab" 5/9/2001 16:00:00 "05/15" "WSW" 18 1
"4Sep2001_04.tab" 5/9/2001 19:00:00 "05/18" "WSW" 18 1
"4Sep2001_04.tab" 5/9/2001 22:00:00 "05/21" "WSW" 18 1
"4Sep2001_04.tab" 6/9/2001 01:00:00 "06/00" "WSW" 18 1
"4Sep2001_04.tab" 6/9/2001 04:00:00 "06/03" "WSW" 18 1
"4Sep2001_04.tab" 6/9/2001 07:00:00 "06/06" "WSW" 18 1
"4Sep2001_04.tab" 6/9/2001 10:00:00 "06/09" "WSW" 20 1
"4Sep2001_04.tab" 6/9/2001 13:00:00 "06/12" "WSW" 20 1
"4Sep2001_04.tab" 6/9/2001 16:00:00 "06/15" "W" 20 1
"4Sep2001_04.tab" 6/9/2001 19:00:00 "06/18" "W" 20 1
"4Sep2001_04.tab" 6/9/2001 22:00:00 "06/21" "W" 22 1
"4Sep2001_04.tab" 7/9/2001 01:00:00 "07/00" "W" 22 1
"4Sep2001_13.tab" 4/9/2001 19:00:00 "04/18" "NNW" 15 1
"4Sep2001_13.tab" 4/9/2001 22:00:00 "04/21" "NW" 10 1
"4Sep2001_13.tab" 5/9/2001 01:00:00 "05/00" "W" 6 1
"4Sep2001_13.tab" 5/9/2001 04:00:00 "05/03" "SW" 11 1
"4Sep2001_13.tab" 5/9/2001 07:00:00 "05/06" "SSW" 17 1
"4Sep2001_13.tab" 5/9/2001 10:00:00 "05/09" "SSW" 18 1
"4Sep2001_13.tab" 5/9/2001 13:00:00 "05/12" "SSW" 17 1
"4Sep2001_13.tab" 5/9/2001 16:00:00 "05/15" "WNW" 14 1
"4Sep2001_13.tab" 5/9/2001 19:00:00 "05/18" "W" 16 1
"4Sep2001_13.tab" 5/9/2001 22:00:00 "05/21" "W" 14 1
"4Sep2001_13.tab" 6/9/2001 01:00:00 "06/00" "WSW" 14 1
"4Sep2001_13.tab" 6/9/2001 04:00:00 "06/03" "WSW" 15 1
"4Sep2001_13.tab" 6/9/2001 07:00:00 "06/06" "WSW" 16 1
"4Sep2001_13.tab" 6/9/2001 10:00:00 "06/09" "WSW" 17 1
"4Sep2001_13.tab" 6/9/2001 13:00:00 "06/12" "W" 16 1
"4Sep2001_13.tab" 6/9/2001 16:00:00 "06/15" "W" 16 1
"4Sep2001_13.tab" 6/9/2001 19:00:00 "06/18" "W" 18 1
"4Sep2001_13.tab" 6/9/2001 22:00:00 "06/21" "WNW" 16 1
"4Sep2001_13.tab" 7/9/2001 01:00:00 "07/00" "WNW" 16 1
"4Sep2001_13.tab" 7/9/2001 04:00:00 "07/03" "NW" 17 1
"4Sep2001_13.tab" 7/9/2001 07:00:00 "07/06" "NW" 18 1
"4Sep2001_13.tab" 7/9/2001 10:00:00 "07/09" "NW" 19 1
"4Sep2001_13.tab" 7/9/2001 13:00:00 "07/12" "NNW" 19 1
"5Apr2001_03.tab" 5/4/2001 07:00:00 "05/06" "SW" 17 1
"5Apr2001_03.tab" 5/4/2001 10:00:00 "05/09" "WSW" 19 1
"5Apr2001_03.tab" 5/4/2001 13:00:00 "05/12" "WSW" 20 1
"5Apr2001_03.tab" 5/4/2001 16:00:00 "05/15" "WSW" 22 1
"5Apr2001_03.tab" 5/4/2001 19:00:00 "05/18" "WSW" 23 1
"5Apr2001_03.tab" 5/4/2001 22:00:00 "05/21" "WSW" 21 1
"5Apr2001_03.tab" 6/4/2001 01:00:00 "06/00" "SW" 19 1
"5Apr2001_03.tab" 6/4/2001 04:00:00 "06/03" "SW" 17 1
"5Apr2001_03.tab" 6/4/2001 07:00:00 "06/06" "SW" 14 1
"5Apr2001_03.tab" 6/4/2001 10:00:00 "06/09" "SSW" 12 1
"5Apr2001_03.tab" 6/4/2001 13:00:00 "06/12" "S" 9 1
"5Apr2001_03.tab" 6/4/2001 16:00:00 "06/15" "SSE" 5 1
"5Apr2001_03.tab" 6/4/2001 19:00:00 "06/18" "ESE" 4 1
"5Apr2001_03.tab" 6/4/2001 22:00:00 "06/21" "NE" 5 1
"5Apr2001_03.tab" 7/4/2001 01:00:00 "07/00" "NNE" 8 1
"5Apr2001_03.tab" 7/4/2001 04:00:00 "07/03" "NNE" 12 1
"5Apr2001_03.tab" 7/4/2001 07:00:00 "07/06" "N" 18 1
"5Apr2001_03.tab" 7/4/2001 10:00:00 "07/09" "N" 23 1
"5Apr2001_03.tab" 7/4/2001 13:00:00 "07/12" "N" 31 1
"5Apr2001_03.tab" 7/4/2001 16:00:00 "07/15" "N" 29 1
"5Apr2001_03.tab" 7/4/2001 19:00:00 "07/18" "N" 27 1
"5Apr2001_03.tab" 7/4/2001 22:00:00 "07/21" "N" 24 1
"5Apr2001_03.tab" 8/4/2001 01:00:00 "08/00" "NNW" 19 1
"5Apr2001_16.tab" 5/4/2001 19:00:00 "05/18" "WSW" 21 1
"5Apr2001_16.tab" 5/4/2001 22:00:00 "05/21" "WSW" 18 1
"5Apr2001_16.tab" 6/4/2001 01:00:00 "06/00" "SW" 16 1
"5Apr2001_16.tab" 6/4/2001 04:00:00 "06/03" "SW" 11 1
"5Apr2001_16.tab" 6/4/2001 07:00:00 "06/06" "SW" 6 1
"5Apr2001_16.tab" 6/4/2001 10:00:00 "06/09" "SSE" 5 1
"5Apr2001_16.tab" 6/4/2001 13:00:00 "06/12" "E" 9 1
"5Apr2001_16.tab" 6/4/2001 16:00:00 "06/15" "ENE" 14 1
"5Apr2001_16.tab" 6/4/2001 19:00:00 "06/18" "ENE" 18 1
"5Apr2001_16.tab" 6/4/2001 22:00:00 "06/21" "NE" 20 1
"5Apr2001_16.tab" 7/4/2001 01:00:00 "07/00" "NE" 22 1
"5Apr2001_16.tab" 7/4/2001 04:00:00 "07/03" "NNE" 24 1
"5Apr2001_16.tab" 7/4/2001 07:00:00 "07/06" "NNE" 28 1
"5Apr2001_16.tab" 7/4/2001 10:00:00 "07/09" "N" 29 1
"5Apr2001_16.tab" 7/4/2001 13:00:00 "07/12" "N" 30 1
"5Apr2001_16.tab" 7/4/2001 16:00:00 "07/15" "N" 28 1
"5Apr2001_16.tab" 7/4/2001 19:00:00 "07/18" "N" 25 1
"5Apr2001_16.tab" 7/4/2001 22:00:00 "07/21" "N" 21 1
"5Apr2001_16.tab" 8/4/2001 01:00:00 "08/00" "N" 17 1
"5Apr2001_16.tab" 8/4/2001 04:00:00 "08/03" "NNW" 13 1
"5Apr2001_16.tab" 8/4/2001 07:00:00 "08/06" "NNW" 10 1
"5Apr2001_16.tab" 8/4/2001 10:00:00 "08/09" "N" 8 1
"5Apr2001_16.tab" 8/4/2001 13:00:00 "08/12" "N" 8 1
"5Apr2002_02.tab" 5/4/2002 07:00:00 "05/06" "SSE" 15 1
"5Apr2002_02.tab" 5/4/2002 10:00:00 "05/09" "SSE" 17 1
"5Apr2002_02.tab" 5/4/2002 13:00:00 "05/12" "SSE" 16 1
"5Apr2002_02.tab" 5/4/2002 16:00:00 "05/15" "S" 14 1
"5Apr2002_02.tab" 5/4/2002 19:00:00 "05/18" "S" 11 1
"5Apr2002_02.tab" 5/4/2002 22:00:00 "05/21" "S" 9 1
"5Apr2002_02.tab" 6/4/2002 01:00:00 "06/00" "S" 7 1
"5Apr2002_02.tab" 6/4/2002 04:00:00 "06/03" "S" 5 1
"5Apr2002_02.tab" 6/4/2002 07:00:00 "06/06" "SSW" 3 1
"5Apr2002_02.tab" 6/4/2002 10:00:00 "06/09" "WSW" 2 1
"5Apr2002_02.tab" 6/4/2002 13:00:00 "06/12" "WNW" 5 1
"5Apr2002_02.tab" 6/4/2002 16:00:00 "06/15" "NW" 4 1
"5Apr2002_02.tab" 6/4/2002 19:00:00 "06/18" "WNW" 4 1
"5Apr2002_02.tab" 6/4/2002 22:00:00 "06/21" "NW" 2 1
"5Apr2002_02.tab" 7/4/2002 01:00:00 "07/00" "NNW" 6 1
"5Apr2002_02.tab" 7/4/2002 04:00:00 "07/03" "NW" 1 1
"5Apr2002_02.tab" 7/4/2002 07:00:00 "07/06" "WSW" 4 1
"5Apr2002_02.tab" 7/4/2002 10:00:00 "07/09" "SW" 1 1
"5Apr2002_02.tab" 7/4/2002 13:00:00 "07/12" "SSW" 2 1
"5Apr2002_02.tab" 7/4/2002 16:00:00 "07/15" "SW" 3 1
"5Apr2002_02.tab" 7/4/2002 19:00:00 "07/18" "SW" 4 1
"5Apr2002_02.tab" 7/4/2002 22:00:00 "07/21" "SW" 6 1
"5Apr2002_02.tab" 8/4/2002 01:00:00 "08/00" "SW" 7 1
"5Apr2002_15.tab" 5/4/2002 19:00:00 "05/18" "SSE" 12 1
"5Apr2002_15.tab" 5/4/2002 22:00:00 "05/21" "SSE" 8 1
"5Apr2002_15.tab" 6/4/2002 01:00:00 "06/00" "S" 5 1
"5Apr2002_15.tab" 6/4/2002 04:00:00 "06/03" "S" 3 1
"5Apr2002_15.tab" 6/4/2002 07:00:00 "06/06" "SW" 2 1
"5Apr2002_15.tab" 6/4/2002 10:00:00 "06/09" "W" 2 1
"5Apr2002_15.tab" 6/4/2002 13:00:00 "06/12" "NW" 3 1
"5Apr2002_15.tab" 6/4/2002 16:00:00 "06/15" "NW" 4 1
"5Apr2002_15.tab" 6/4/2002 19:00:00 "06/18" "NNW" 4 1
"5Apr2002_15.tab" 6/4/2002 22:00:00 "06/21" "NNW" 4 1
"5Apr2002_15.tab" 7/4/2002 01:00:00 "07/00" "NNW" 3 1
"5Apr2002_15.tab" 7/4/2002 04:00:00 "07/03" "NNW" 3 1
"5Apr2002_15.tab" 7/4/2002 07:00:00 "07/06" "NW" 3 1
"5Apr2002_15.tab" 7/4/2002 10:00:00 "07/09" "W" 2 1
"5Apr2002_15.tab" 7/4/2002 13:00:00 "07/12" "SSW" 3 1
"5Apr2002_15.tab" 7/4/2002 16:00:00 "07/15" "SSW" 7 1
"5Apr2002_15.tab" 7/4/2002 19:00:00 "07/18" "SSW" 10 1
"5Apr2002_15.tab" 7/4/2002 22:00:00 "07/21" "SW" 13 1
"5Apr2002_15.tab" 8/4/2002 01:00:00 "08/00" "SW" 16 1
"5Apr2002_15.tab" 8/4/2002 04:00:00 "08/03" "SW" 18 1
"5Apr2002_15.tab" 8/4/2002 07:00:00 "08/06" "WNW" 17 1
"5Apr2002_15.tab" 8/4/2002 10:00:00 "08/09" "WNW" 16 1
"5Apr2002_15.tab" 8/4/2002 13:00:00 "08/12" "WNW" 12 1
"5Aug2000_11.tab" 5/8/2000 19:00:00 "05/18" "SW" 20 0
"5Aug2000_11.tab" 5/8/2000 22:00:00 "05/21" "WSW" 17 0
"5Aug2000_11.tab" 6/8/2000 01:00:00 "06/00" "WSW" 15 0
"5Aug2000_11.tab" 6/8/2000 04:00:00 "06/03" "W" 15 0
"5Aug2000_11.tab" 6/8/2000 07:00:00 "06/06" "W" 17 0
"5Aug2000_11.tab" 6/8/2000 10:00:00 "06/09" "W" 18 0
"5Aug2000_11.tab" 6/8/2000 13:00:00 "06/12" "WNW" 15 0
"5Aug2000_11.tab" 6/8/2000 16:00:00 "06/15" "WNW" 16 0
"5Aug2000_11.tab" 6/8/2000 19:00:00 "06/18" "WNW" 16 0
"5Aug2000_11.tab" 6/8/2000 22:00:00 "06/21" "WNW" 16 0
"5Aug2000_11.tab" 7/8/2000 01:00:00 "07/00" "WNW" 16 0
"5Aug2000_11.tab" 7/8/2000 04:00:00 "07/03" "WNW" 15 0
"5Aug2000_11.tab" 7/8/2000 07:00:00 "07/06" "WNW" 14 0
"5Aug2000_11.tab" 7/8/2000 10:00:00 "07/09" "W" 12 0
"5Aug2000_11.tab" 7/8/2000 13:00:00 "07/12" "WNW" 10 0
"5Aug2000_11.tab" 7/8/2000 16:00:00 "07/15" "WNW" 10 0
"5Aug2000_11.tab" 7/8/2000 19:00:00 "07/18" "WNW" 10 0
"5Aug2000_11.tab" 7/8/2000 22:00:00 "07/21" "WNW" 10 0
"5Aug2000_11.tab" 8/8/2000 01:00:00 "08/00" "WNW" 9 0
"5Aug2000_11.tab" 8/8/2000 04:00:00 "08/03" "NW" 8 0
"5Aug2000_11.tab" 8/8/2000 07:00:00 "08/06" "NW" 10 0
"5Aug2000_11.tab" 8/8/2000 10:00:00 "08/09" "WNW" 10 0
"5Aug2000_11.tab" 8/8/2000 13:00:00 "08/12" "W" 8 0
"5Aug2000_11.tab" 8/8/2000 16:00:00 "08/15" "W" 7 0
"5Aug2000_11.tab" 8/8/2000 19:00:00 "08/18" "WSW" 7 0
"5Aug2000_11.tab" 8/8/2000 22:00:00 "08/21" "SW" 7 0
"5Aug2000_11.tab" 9/8/2000 01:00:00 "09/00" "SW" 8 0
"5Aug2000_11.tab" 9/8/2000 04:00:00 "09/03" "SW" 11 0
"5Aug2000_11.tab" 9/8/2000 07:00:00 "09/06" "SW" 13 0
"5Aug2000_11.tab" 9/8/2000 10:00:00 "09/09" "SW" 16 0
"5Aug2000_11.tab" 9/8/2000 13:00:00 "09/12" "SW" 19 0
"5Aug2000_11.tab" 9/8/2000 16:00:00 "09/15" "SW" 20 0
"5Aug2000_11.tab" 9/8/2000 19:00:00 "09/18" "SW" 20 0
"5Aug2000_11.tab" 9/8/2000 22:00:00 "09/21" "WSW" 20 0
"5Aug2000_11.tab" 10/8/2000 01:00:00 "10/00" "W" 23 0
"5Aug2000_11.tab" 10/8/2000 04:00:00 "10/03" "W" 24 0
"5Aug2000_11.tab" 10/8/2000 07:00:00 "10/06" "W" 25 0
"5Aug2000_11.tab" 10/8/2000 10:00:00 "10/09" "W" 25 0
"5Aug2000_11.tab" 10/8/2000 13:00:00 "10/12" "W" 25 0
"5Aug2000_11.tab" 10/8/2000 16:00:00 "10/15" "W" 24 0
"5Aug2000_11.tab" 10/8/2000 19:00:00 "10/18" "W" 24 0
"5Aug2000_11.tab" 10/8/2000 22:00:00 "10/21" "W" 23 0
"5Aug2000_11.tab" 11/8/2000 01:00:00 "11/00" "W" 23 0
"5Aug2000_11.tab" 11/8/2000 04:00:00 "11/03" "W" 20 0
"5Aug2000_11.tab" 11/8/2000 07:00:00 "11/06" "W" 16 0
"5Aug2000_11.tab" 11/8/2000 10:00:00 "11/09" "W" 13 0
"5Aug2000_11.tab" 11/8/2000 13:00:00 "11/12" "W" 10 0
"5Aug2000_11.tab" 11/8/2000 16:00:00 "11/15" "WSW" 9 0
"5Aug2000_11.tab" 11/8/2000 19:00:00 "11/18" "SW" 9 0
"5Aug2000_11.tab" 11/8/2000 22:00:00 "11/21" "SSW" 11 0
"5Aug2000_11.tab" 12/8/2000 01:00:00 "12/00" "SSW" 12 0
"5Aug2000_11.tab" 12/8/2000 04:00:00 "12/03" "SSW" 12 0
"5Aug2000_11.tab" 12/8/2000 07:00:00 "12/06" "SSW" 12 0
"5Aug2000_11.tab" 12/8/2000 10:00:00 "12/09" "SW" 11 0
"5Aug2000_11.tab" 12/8/2000 13:00:00 "12/12" "SW" 10 0
"5Aug2000_22.tab" 6/8/2000 07:00:00 "06/06" "W" 19 0
"5Aug2000_22.tab" 6/8/2000 10:00:00 "06/09" "W" 18 0
"5Aug2000_22.tab" 6/8/2000 13:00:00 "06/12" "WNW" 14 0
"5Aug2000_22.tab" 6/8/2000 16:00:00 "06/15" "WNW" 18 0
"5Aug2000_22.tab" 6/8/2000 19:00:00 "06/18" "WNW" 19 0
"5Aug2000_22.tab" 6/8/2000 22:00:00 "06/21" "WNW" 20 0
"5Aug2000_22.tab" 7/8/2000 01:00:00 "07/00" "WNW" 20 0
"5Aug2000_22.tab" 7/8/2000 04:00:00 "07/03" "WNW" 21 0
"5Aug2000_22.tab" 7/8/2000 07:00:00 "07/06" "WNW" 17 0
"5Aug2000_22.tab" 7/8/2000 10:00:00 "07/09" "WNW" 16 0
"5Aug2000_22.tab" 7/8/2000 13:00:00 "07/12" "WNW" 15 0
"5Aug2000_22.tab" 7/8/2000 16:00:00 "07/15" "WNW" 15 0
"5Aug2000_22.tab" 7/8/2000 19:00:00 "07/18" "WNW" 14 0
"5Aug2000_22.tab" 7/8/2000 22:00:00 "07/21" "WNW" 13 0
"5Aug2000_22.tab" 8/8/2000 01:00:00 "08/00" "NW" 11 0
"5Aug2000_22.tab" 8/8/2000 04:00:00 "08/03" "NW" 11 0
"5Aug2000_22.tab" 8/8/2000 07:00:00 "08/06" "NW" 10 0
"5Aug2000_22.tab" 8/8/2000 10:00:00 "08/09" "WNW" 8 0
"5Aug2000_22.tab" 8/8/2000 13:00:00 "08/12" "W" 5 0
"5Aug2000_22.tab" 8/8/2000 16:00:00 "08/15" "WSW" 5 0
"5Aug2000_22.tab" 8/8/2000 19:00:00 "08/18" "WSW" 5 0
"5Aug2000_22.tab" 8/8/2000 22:00:00 "08/21" "SW" 7 0
"5Aug2000_22.tab" 9/8/2000 01:00:00 "09/00" "SW" 8 0
"5Aug2000_22.tab" 9/8/2000 04:00:00 "09/03" "SW" 11 0
"5Aug2000_22.tab" 9/8/2000 07:00:00 "09/06" "SW" 14 0
"5Aug2000_22.tab" 9/8/2000 10:00:00 "09/09" "SW" 17 0
"5Aug2000_22.tab" 9/8/2000 13:00:00 "09/12" "SW" 19 0
"5Aug2000_22.tab" 9/8/2000 16:00:00 "09/15" "SW" 20 0
"5Aug2000_22.tab" 9/8/2000 19:00:00 "09/18" "SW" 21 0
"5Aug2000_22.tab" 9/8/2000 22:00:00 "09/21" "WSW" 21 0
"5Aug2000_22.tab" 10/8/2000 01:00:00 "10/00" "W" 23 0
"5Aug2000_22.tab" 10/8/2000 04:00:00 "10/03" "W" 24 0
"5Aug2000_22.tab" 10/8/2000 07:00:00 "10/06" "W" 24 0
"5Aug2000_22.tab" 10/8/2000 10:00:00 "10/09" "W" 25 0
"5Aug2000_22.tab" 10/8/2000 13:00:00 "10/12" "W" 25 0
"5Aug2000_22.tab" 10/8/2000 16:00:00 "10/15" "W" 22 0
"5Aug2000_22.tab" 10/8/2000 19:00:00 "10/18" "W" 21 0
"5Aug2000_22.tab" 10/8/2000 22:00:00 "10/21" "W" 21 0
"5Aug2000_22.tab" 11/8/2000 01:00:00 "11/00" "W" 22 0
"5Aug2000_22.tab" 11/8/2000 04:00:00 "11/03" "W" 19 0
"5Aug2000_22.tab" 11/8/2000 07:00:00 "11/06" "W" 16 0
"5Aug2000_22.tab" 11/8/2000 10:00:00 "11/09" "W" 13 0
"5Aug2000_22.tab" 11/8/2000 13:00:00 "11/12" "W" 10 0
"5Aug2000_22.tab" 11/8/2000 16:00:00 "11/15" "WSW" 10 0
"5Aug2000_22.tab" 11/8/2000 19:00:00 "11/18" "SW" 10 0
"5Aug2000_22.tab" 11/8/2000 22:00:00 "11/21" "SW" 11 0
"5Aug2000_22.tab" 12/8/2000 01:00:00 "12/00" "SSW" 12 0
"5Aug2000_22.tab" 12/8/2000 04:00:00 "12/03" "SSW" 12 0
"5Aug2000_22.tab" 12/8/2000 07:00:00 "12/06" "SSW" 11 0
"5Aug2000_22.tab" 12/8/2000 10:00:00 "12/09" "SW" 10 0
"5Aug2000_22.tab" 12/8/2000 13:00:00 "12/12" "SW" 10 0
"5Aug2000_22.tab" 12/8/2000 16:00:00 "12/15" "SW" 9 0
"5Aug2000_22.tab" 12/8/2000 19:00:00 "12/18" "WSW" 9 0
"5Aug2000_22.tab" 12/8/2000 22:00:00 "12/21" "WSW" 9 0
"5Aug2000_22.tab" 13/8/2000 01:00:00 "13/00" "W" 10 0
"5Aug2001_02.tab" 5/8/2001 07:00:00 "05/06" "SW" 10 1
"5Aug2001_02.tab" 5/8/2001 10:00:00 "05/09" "SW" 9 1
"5Aug2001_02.tab" 5/8/2001 13:00:00 "05/12" "SW" 8 1
"5Aug2001_02.tab" 5/8/2001 16:00:00 "05/15" "SSW" 6 1
"5Aug2001_02.tab" 5/8/2001 19:00:00 "05/18" "S" 4 1
"5Aug2001_02.tab" 5/8/2001 22:00:00 "05/21" "SSE" 4 1
"5Aug2001_02.tab" 6/8/2001 01:00:00 "06/00" "SE" 4 1
"5Aug2001_02.tab" 6/8/2001 04:00:00 "06/03" "ESE" 4 1
"5Aug2001_02.tab" 6/8/2001 07:00:00 "06/06" "ENE" 4 1
"5Aug2001_02.tab" 6/8/2001 10:00:00 "06/09" "ENE" 6 1
"5Aug2001_02.tab" 6/8/2001 13:00:00 "06/12" "ENE" 6 1
"5Aug2001_02.tab" 6/8/2001 16:00:00 "06/15" "ENE" 6 1
"5Aug2001_02.tab" 6/8/2001 19:00:00 "06/18" "NE" 6 1
"5Aug2001_02.tab" 6/8/2001 22:00:00 "06/21" "NE" 4 1
"5Aug2001_02.tab" 7/8/2001 01:00:00 "07/00" "NNE" 4 1
"5Aug2001_02.tab" 7/8/2001 04:00:00 "07/03" "NNW" 6 1
"5Aug2001_02.tab" 7/8/2001 07:00:00 "07/06" "WNW" 10 1
"5Aug2001_02.tab" 7/8/2001 10:00:00 "07/09" "W" 12 1
"5Aug2001_02.tab" 7/8/2001 13:00:00 "07/12" "W" 13 1
"5Aug2001_02.tab" 7/8/2001 16:00:00 "07/15" "W" 12 1
"5Aug2001_02.tab" 7/8/2001 19:00:00 "07/18" "W" 12 1
"5Aug2001_02.tab" 7/8/2001 22:00:00 "07/21" "W" 12 1
"5Aug2001_02.tab" 8/8/2001 01:00:00 "08/00" "W" 12 1
"5Aug2001_13.tab" 5/8/2001 19:00:00 "05/18" "WSW" 7 1
"5Aug2001_13.tab" 5/8/2001 22:00:00 "05/21" "VR" 5 1
"5Aug2001_13.tab" 6/8/2001 01:00:00 "06/00" "NNE" 2 1
"5Aug2001_13.tab" 6/8/2001 04:00:00 "06/03" "NE" 3 1
"5Aug2001_13.tab" 6/8/2001 07:00:00 "06/06" "NE" 4 1
"5Aug2001_13.tab" 6/8/2001 10:00:00 "06/09" "NNE" 5 1
"5Aug2001_13.tab" 6/8/2001 13:00:00 "06/12" "N" 5 1
"5Aug2001_13.tab" 6/8/2001 16:00:00 "06/15" "NW" 5 1
"5Aug2001_13.tab" 6/8/2001 19:00:00 "06/18" "WNW" 7 1
"5Aug2001_13.tab" 6/8/2001 22:00:00 "06/21" "WNW" 11 1
"5Aug2001_13.tab" 7/8/2001 01:00:00 "07/00" "W" 15 1
"5Aug2001_13.tab" 7/8/2001 04:00:00 "07/03" "W" 16 1
"5Aug2001_13.tab" 7/8/2001 07:00:00 "07/06" "W" 17 1
"5Aug2001_13.tab" 7/8/2001 10:00:00 "07/09" "WSW" 18 1
"5Aug2001_13.tab" 7/8/2001 13:00:00 "07/12" "WSW" 18 1
"5Aug2001_13.tab" 7/8/2001 16:00:00 "07/15" "WSW" 17 1
"5Aug2001_13.tab" 7/8/2001 19:00:00 "07/18" "WSW" 16 1
"5Aug2001_13.tab" 7/8/2001 22:00:00 "07/21" "SW" 15 1
"5Aug2001_13.tab" 8/8/2001 01:00:00 "08/00" "SW" 15 1
"5Aug2001_13.tab" 8/8/2001 04:00:00 "08/03" "SW" 13 1
"5Aug2001_13.tab" 8/8/2001 07:00:00 "08/06" "SW" 12 1
"5Aug2001_13.tab" 8/8/2001 10:00:00 "08/09" "SW" 12 1
"5Aug2001_13.tab" 8/8/2001 13:00:00 "08/12" "SW" 15 1
"5Dec2000_03.tab" 5/12/2000 06:00:00 "05/06" "SSW" 30 1
"5Dec2000_03.tab" 5/12/2000 09:00:00 "05/09" "SSW" 28 1
"5Dec2000_03.tab" 5/12/2000 12:00:00 "05/12" "SSW" 26 1
"5Dec2000_03.tab" 5/12/2000 15:00:00 "05/15" "S" 27 1
"5Dec2000_03.tab" 5/12/2000 18:00:00 "05/18" "S" 32 1
"5Dec2000_03.tab" 5/12/2000 21:00:00 "05/21" "S" 33 1
"5Dec2000_03.tab" 6/12/2000 00:00:00 "06/00" "S" 34 1
"5Dec2000_03.tab" 6/12/2000 03:00:00 "06/03" "S" 25 1
"5Dec2000_03.tab" 6/12/2000 06:00:00 "06/06" "S" 27 1
"5Dec2000_03.tab" 6/12/2000 09:00:00 "06/09" "S" 22 1
"5Dec2000_03.tab" 6/12/2000 12:00:00 "06/12" "S" 21 1
"5Dec2000_03.tab" 6/12/2000 15:00:00 "06/15" "S" 17 1
"5Dec2000_03.tab" 6/12/2000 18:00:00 "06/18" "S" 17 1
"5Dec2000_03.tab" 6/12/2000 21:00:00 "06/21" "S" 22 1
"5Dec2000_03.tab" 7/12/2000 00:00:00 "07/00" "S" 28 1
"5Dec2000_03.tab" 7/12/2000 03:00:00 "07/03" "S" 24 1
"5Dec2000_03.tab" 7/12/2000 06:00:00 "07/06" "S" 21 1
"5Dec2000_03.tab" 7/12/2000 09:00:00 "07/09" "S" 21 1
"5Dec2000_03.tab" 7/12/2000 12:00:00 "07/12" "S" 22 1
"5Dec2000_03.tab" 7/12/2000 15:00:00 "07/15" "S" 19 1
"5Dec2000_03.tab" 7/12/2000 18:00:00 "07/18" "SSE" 17 1
"5Dec2000_03.tab" 7/12/2000 21:00:00 "07/21" "SSE" 15 1
"5Dec2000_03.tab" 8/12/2000 00:00:00 "08/00" "SSE" 15 1
"5Dec2001_03.tab" 5/12/2001 06:00:00 "05/06" "W" 11 1
"5Dec2001_03.tab" 5/12/2001 09:00:00 "05/09" "WNW" 9 1
"5Dec2001_03.tab" 5/12/2001 12:00:00 "05/12" "WNW" 6 1
